h,x,r,alpha,RMSE relative u,RMSE relative Iu
0.12,0.3,42.0,0.5,1.6510089811139401,2.2397771275578644
0.12,0.3,42.0,0.6,1.6490176281748137,2.117160675161771
0.12,0.3,42.0,0.7,1.6259907572044168,2.0404203055325536
0.12,0.3,42.0,0.8,1.5667228260962012,1.9979513292938043
0.12,0.3,42.0,0.9,1.4767418275110273,1.9689282186638097
0.12,0.3,42.0,1.0,1.3745924796062414,1.9491825606574653
0.12,0.3,47.0,0.3,1.474101276985033,3.010672063054078
0.12,0.3,47.0,0.4,1.5703191385341342,2.707285007793108
0.12,0.3,47.0,0.5,1.612962844049542,2.4749810739312137
0.12,0.3,47.0,0.6,1.6228444825680832,2.2987755338124782
0.12,0.3,47.0,0.7,1.6149289743899404,2.1752796345717305
0.12,0.3,47.0,0.8,1.5763534843343665,2.0914216088764923
0.12,0.3,47.0,0.9,1.5038484166629889,2.029194717143433
0.12,0.3,47.0,1.0,1.409688367225489,1.9798300733463525
0.12,0.3,52.0,0.3,1.4964197801543773,3.1214767802217613
0.12,0.3,52.0,0.4,1.581952868083667,2.8331575995760874
0.12,0.3,52.0,0.5,1.6167884745636991,2.6084039532047014
0.12,0.3,52.0,0.6,1.620267722153366,2.4266191455312334
0.12,0.3,52.0,0.7,1.6156236252159712,2.2818288638108872
0.12,0.3,52.0,0.8,1.5876318601598136,2.1732802984031965
0.12,0.3,52.0,0.9,1.5292188480602253,2.0908819168848285
0.12,0.3,52.0,1.0,1.442990860805091,2.024389615557934
0.12,0.3,57.0,0.3,1.4547102966456875,3.0800845851319956
0.12,0.3,57.0,0.4,1.5378156213144303,2.7730678944034426
0.12,0.3,57.0,0.5,1.5740153797643384,2.5324122317656155
0.12,0.3,57.0,0.6,1.5868424687492897,2.341348908385418
0.12,0.3,57.0,0.7,1.5904072281348658,2.193460873363321
0.12,0.3,57.0,0.8,1.5751649277248387,2.082566808325602
0.12,0.3,57.0,0.9,1.533725780178407,2.0010704393101446
0.12,0.3,57.0,1.0,1.4648779529501945,1.9428596379651004
0.12,0.3,62.0,0.3,1.4311772846787043,2.812011551061043
0.12,0.3,62.0,0.4,1.5170870151961213,2.561564442162104
0.12,0.3,62.0,0.5,1.554066862780121,2.369551008336759
0.12,0.3,62.0,0.6,1.5695015623379236,2.2122613266786963
0.12,0.3,62.0,0.7,1.57615209894617,2.0817724690265313
0.12,0.3,62.0,0.8,1.5660117199468004,1.9841037315634245
0.12,0.3,62.0,0.9,1.5373756944051402,1.9148598880439203
0.12,0.3,62.0,1.0,1.4826650995295398,1.879175301463464
0.12,0.6,37.0,0.3,1.1112091776694148,1.7568758117062804
0.12,0.6,37.0,0.4,1.3045309901961242,1.614108008167875
0.12,0.6,37.0,0.5,1.400381495144695,1.5356544986607161
0.12,0.6,37.0,0.6,1.433810549003814,1.5172533887519388
0.12,0.6,37.0,0.7,1.4226425780606393,1.5539938829000144
0.12,0.6,37.0,0.8,1.3760316421770646,1.6045458513560535
0.12,0.6,37.0,0.9,1.2986304429861069,1.646097805649126
0.12,0.6,37.0,1.0,1.1937738668665179,1.6810250657907126
0.12,0.6,42.0,0.3,1.0812475786645122,1.8069465307938555
0.12,0.6,42.0,0.4,1.2768919528796987,1.6793703619979674
0.12,0.6,42.0,0.5,1.3812326857453658,1.6007308640383893
0.12,0.6,42.0,0.6,1.4282220057877921,1.5632609530566748
0.12,0.6,42.0,0.7,1.434174393261543,1.5732187630104422
0.12,0.6,42.0,0.8,1.4059919146624504,1.6112810607285328
0.12,0.6,42.0,0.9,1.3451489169072688,1.6448659050901837
0.12,0.6,42.0,1.0,1.2506786289719434,1.6754602523961175
0.12,0.6,47.0,0.3,1.0472822949202427,2.069385790706188
0.12,0.6,47.0,0.4,1.241635391264881,1.8928262676675853
0.12,0.6,47.0,0.5,1.3514495935679154,1.769794154198548
0.12,0.6,47.0,0.6,1.4094952337495215,1.6913376613065165
0.12,0.6,47.0,0.7,1.4305048329633374,1.656879699832595
0.12,0.6,47.0,0.8,1.4192946080951436,1.6539849111670497
0.12,0.6,47.0,0.9,1.374783542023508,1.6598179351056122
0.12,0.6,47.0,1.0,1.292836272520217,1.6666942305647021
0.12,0.6,52.0,0.3,1.0149403671302224,2.2377236620771845
0.12,0.6,52.0,0.4,1.2047804924405452,2.0613773996258504
0.12,0.6,52.0,0.5,1.31672503406494,1.929418096411427
0.12,0.6,52.0,0.6,1.3826199291449977,1.83295699777028
0.12,0.6,52.0,0.7,1.4158252552293742,1.7666126291055386
0.12,0.6,52.0,0.8,1.4194008200242731,1.733050328569636
0.12,0.6,52.0,0.9,1.3903419311071945,1.7117783832353084
0.12,0.6,52.0,1.0,1.3224221150148372,1.6979982332777708
0.12,0.6,57.0,0.3,0.988347642312544,2.1974134389612394
0.12,0.6,57.0,0.4,1.1719580971865438,2.012806129471105
0.12,0.6,57.0,0.5,1.2833783627382673,1.8760197190516037
0.12,0.6,57.0,0.6,1.3540243586977563,1.7759216929479613
0.12,0.6,57.0,0.7,1.3963760899926139,1.7080760972849602
0.12,0.6,57.0,0.8,1.4122772384780606,1.6690303713376935
0.12,0.6,57.0,0.9,1.3974769939355538,1.6489663560001873
0.12,0.6,57.0,1.0,1.344622392510141,1.6430366339497489
0.12,0.6,62.0,0.3,0.9697861398678267,2.022962727046338
0.12,0.6,62.0,0.4,1.1474807966352687,1.8739999061840091
0.12,0.6,62.0,0.5,1.257183987987156,1.761826718765731
0.12,0.6,62.0,0.6,1.330380064198004,1.6788680365711008
0.12,0.6,62.0,0.7,1.3792900311924965,1.6187247749492426
0.12,0.6,62.0,0.8,1.4052268907507337,1.5893508558115494
0.12,0.6,62.0,0.9,1.4034114930684236,1.5762578175145
0.12,0.6,62.0,1.0,1.3661956898018432,1.58988977915775
0.12,0.9,37.0,0.3,0.7836754198400911,1.2902314884799275
0.12,0.9,37.0,0.4,1.0490284748016796,1.2025312843116254
0.12,0.9,37.0,0.5,1.1985824466980994,1.1784432189333272
0.12,0.9,37.0,0.6,1.2691630223496755,1.2160716735305848
0.12,0.9,37.0,0.7,1.2827370074969155,1.308785972411221
0.12,0.9,37.0,0.8,1.2528617885691922,1.4082718517404735
0.12,0.9,37.0,0.9,1.1884692942334296,1.4846549925351218
0.12,0.9,37.0,1.0,1.0964687442103773,1.5546090466531413
0.12,0.9,42.0,0.3,0.7450085441396037,1.3175707865764403
0.12,0.9,42.0,0.4,1.0163267846909636,1.2192137583352245
0.12,0.9,42.0,0.5,1.1772901125358286,1.1788092518240554
0.12,0.9,42.0,0.6,1.2632130030178368,1.1934021940027721
0.12,0.9,42.0,0.7,1.2948750428453617,1.2624082573713733
0.12,0.9,42.0,0.8,1.2842527784419757,1.3504612599071588
0.12,0.9,42.0,0.9,1.2378534125522367,1.4269497889361222
0.12,0.9,42.0,1.0,1.1589970092674227,1.4901926744024918
0.12,0.9,47.0,0.3,0.7001527837806452,1.441170921135541
0.12,0.9,47.0,0.4,0.9730790015033383,1.32533366234446
0.12,0.9,47.0,0.5,1.1424793391955461,1.2610184099212518
0.12,0.9,47.0,0.6,1.2416675148272542,1.2434379749485127
0.12,0.9,47.0,0.7,1.2898362822176848,1.2737887496316438
0.12,0.9,47.0,0.8,1.2972643709639708,1.3297038284997496
0.12,0.9,47.0,0.9,1.2683630303422073,1.3869821163980367
0.12,0.9,47.0,1.0,1.2037180445728417,1.4344774429441174
0.12,0.9,52.0,0.3,0.6576901156212351,1.642055390160696
0.12,0.9,52.0,0.4,0.9275404075851137,1.5083594321949612
0.12,0.9,52.0,0.5,1.1014956255846864,1.4205660901508428
0.12,0.9,52.0,0.6,1.210829147909354,1.3722572458524425
0.12,0.9,52.0,0.7,1.272961447867567,1.3630896352202664
0.12,0.9,52.0,0.8,1.2964333604764486,1.379874590391825
0.12,0.9,52.0,0.9,1.2838503464441129,1.4079451483267593
0.12,0.9,52.0,1.0,1.2337989969595426,1.4364324016120127
0.12,0.9,57.0,0.3,0.6252624019732901,1.7440340993110612
0.12,0.9,57.0,0.4,0.8882468667842774,1.604139011891123
0.12,0.9,57.0,0.5,1.0628470588213683,1.5067231375287737
0.12,0.9,57.0,0.6,1.1787323119679294,1.4450494757022696
0.12,0.9,57.0,0.7,1.2516881947440193,1.4168985018570557
0.12,0.9,57.0,0.8,1.288659291507075,1.4135322962417214
0.12,0.9,57.0,0.9,1.2907707330881653,1.427085756192924
0.12,0.9,57.0,1.0,1.2552486125384694,1.4502663011102657
0.12,0.9,62.0,0.3,0.6087009499187139,1.541619976342648
0.12,0.9,62.0,0.4,0.8627923029577527,1.4146650411087462
0.12,0.9,62.0,0.5,1.0349870387869597,1.3301491672443257
0.12,0.9,62.0,0.6,1.1540719180379297,1.2819444763479957
0.12,0.9,62.0,0.7,1.2346222697906262,1.2668619508835448
0.12,0.9,62.0,0.8,1.2823371527789644,1.2779625134423798
0.12,0.9,62.0,0.9,1.2972649663934595,1.3105176844813684
0.12,0.9,62.0,1.0,1.275839346593223,1.3583416046498888
0.12,1.2,37.0,0.3,0.5275295910116673,0.803151912956731
0.12,1.2,37.0,0.4,0.8359541947851443,0.7280121194361588
0.12,1.2,37.0,0.5,1.024147617995369,0.755408091166321
0.12,1.2,37.0,0.6,1.1239801449747302,0.8674578789740884
0.12,1.2,37.0,0.7,1.1581917616901833,1.0316333276947025
0.12,1.2,37.0,0.8,1.14231236163707,1.1838373579783124
0.12,1.2,37.0,0.9,1.0877458433361862,1.3015642552350954
0.12,1.2,37.0,1.0,1.0042839711302016,1.3936024900021184
0.12,1.2,42.0,0.3,0.48823993175925523,0.8596341935371016
0.12,1.2,42.0,0.4,0.8021765757029579,0.7885173498352409
0.12,1.2,42.0,0.5,1.0024894849471642,0.7972669519057646
0.12,1.2,42.0,0.6,1.1184751992157698,0.8729707785313229
0.12,1.2,42.0,0.7,1.171510697420492,1.0006453832191986
0.12,1.2,42.0,0.8,1.175661248481073,1.1436826062655536
0.12,1.2,42.0,0.9,1.1401096905771437,1.2586934361429758
0.12,1.2,42.0,1.0,1.071229873732602,1.3503643953748499
0.12,1.2,47.0,0.3,0.4429718445555379,1.064375889860267
0.12,1.2,47.0,0.4,0.7572967876840303,0.9537103983314664
0.12,1.2,47.0,0.5,0.9664246171047953,0.9110111658804851
0.12,1.2,47.0,0.6,1.0963624801441865,0.9305879975614428
0.12,1.2,47.0,0.7,1.166593001725511,1.003938560316938
0.12,1.2,47.0,0.8,1.1894984023251975,1.1041656020530912
0.12,1.2,47.0,0.9,1.1722881597801853,1.1975367563036048
0.12,1.2,47.0,1.0,1.11872160989243,1.2755265217334433
0.12,1.2,52.0,0.3,0.40023123578581743,1.1601292787044772
0.12,1.2,52.0,0.4,0.7098922335477894,1.0559652695886286
0.12,1.2,52.0,0.5,0.9237204251207213,1.0032793835073197
0.12,1.2,52.0,0.6,1.0644084435402212,0.9995947198308818
0.12,1.2,52.0,0.7,1.149276854061103,1.033110089319361
0.12,1.2,52.0,0.8,1.1888867301088744,1.1019885795134752
0.12,1.2,52.0,0.9,1.1886718839572075,1.1702739490260365
0.12,1.2,52.0,1.0,1.150424608238741,1.2347672559568332
0.12,1.2,57.0,0.3,0.3672022962927039,1.1886111938160175
0.12,1.2,57.0,0.4,0.6685666665537751,1.0668511994732408
0.12,1.2,57.0,0.5,0.8830779777140503,0.9968837874568255
0.12,1.2,57.0,0.6,1.0308777331299916,0.977162045670644
0.12,1.2,57.0,0.7,1.1272458713521596,0.9989279773634396
0.12,1.2,57.0,0.8,1.1809832273393752,1.0519922597472522
0.12,1.2,57.0,0.9,1.1959859314166887,1.1177547934873404
0.12,1.2,57.0,1.0,1.172628526533686,1.1883193697576986
0.12,1.2,62.0,0.3,0.3489528334303896,1.1032894224745675
0.12,1.2,62.0,0.4,0.6406681037177239,0.9998808940699756
0.12,1.2,62.0,0.5,0.8528381955012346,0.9424707559810889
0.12,1.2,62.0,0.6,1.0043841370314115,0.9319393974557462
0.12,1.2,62.0,0.7,1.1090247319807827,0.9505395967851863
0.12,1.2,62.0,0.8,1.1741009518512713,1.0096859207663678
0.12,1.2,62.0,0.9,1.2023037517810435,1.0766160668261617
0.12,1.2,62.0,1.0,1.1930841482160977,1.1645968410412635
0.12,1.5,37.0,0.3,0.33011460250509644,0.4597400146638181
0.12,1.5,37.0,0.4,0.6555529432290695,0.40391936307103066
0.12,1.5,37.0,0.5,0.871754393826079,0.49670657400327184
0.12,1.5,37.0,0.6,0.995472576367779,0.6786704913570436
0.12,1.5,37.0,0.7,1.0475797842717065,0.8945387598401884
0.12,1.5,37.0,0.8,1.0444755836510704,1.077733796003496
0.12,1.5,37.0,0.9,0.9988559197746089,1.2175998477640688
0.12,1.5,37.0,1.0,0.9211631019614864,1.3253742219111264
0.12,1.5,42.0,0.3,0.3057451654495272,0.5202350587230061
0.12,1.5,42.0,0.4,0.6266579705137464,0.4638055861889208
0.12,1.5,42.0,0.5,0.8502485926301714,0.5183933157858293
0.12,1.5,42.0,0.6,0.9893381670904957,0.6546972103465143
0.12,1.5,42.0,0.7,1.0614499880156105,0.8358403324012731
0.12,1.5,42.0,0.8,1.0793076104794939,1.0145914713121704
0.12,1.5,42.0,0.9,1.050981616687582,1.157413701869906
0.12,1.5,42.0,1.0,0.9811423904626827,1.2661592104677728
0.12,1.5,47.0,0.3,0.27700619808448285,0.730726053208641
0.12,1.5,47.0,0.4,0.589551788912758,0.6318216787592184
0.12,1.5,47.0,0.5,0.817088563200405,0.6171503519716164
0.12,1.5,47.0,0.6,0.9683916685684231,0.6814795476232185
0.12,1.5,47.0,0.7,1.0577926012060335,0.8046826067778781
0.12,1.5,47.0,0.8,1.094849059042801,0.944575074211336
0.12,1.5,47.0,0.9,1.0841985796917175,1.0688438296319211
0.12,1.5,47.0,1.0,1.0265088242911684,1.1697738980824952
0.12,1.5,52.0,0.3,0.25079772468024647,0.8263505677191296
0.12,1.5,52.0,0.4,0.5535046116332449,0.7335169147723525
0.12,1.5,52.0,0.5,0.7820295217307507,0.6995461747261016
0.12,1.5,52.0,0.6,0.9418668940597279,0.7284401940633596
0.12,1.5,52.0,0.7,1.0449655253060477,0.8049557559395948
0.12,1.5,52.0,0.8,1.0986087756259528,0.9105461250871751
0.12,1.5,52.0,0.9,1.1052735637531943,1.0122294994423109
0.12,1.5,52.0,1.0,1.0634135284647483,1.1026761312324234
0.12,1.5,57.0,0.3,0.2269893890399731,0.8613126249880662
0.12,1.5,57.0,0.4,0.5203890698247828,0.7505478722164881
0.12,1.5,57.0,0.5,0.7485038522025292,0.6945504256364381
0.12,1.5,57.0,0.6,0.913889355537701,0.7021168157968474
0.12,1.5,57.0,0.7,1.0272202347160309,0.7623686585934483
0.12,1.5,57.0,0.8,1.0946424869025961,0.8528927516577864
0.12,1.5,57.0,0.9,1.1177223292706941,0.951799364505058
0.12,1.5,57.0,1.0,1.0942322168594831,1.0493889432806156
0.12,1.5,62.0,0.3,0.19944485757661712,0.7750695970972455
0.12,1.5,62.0,0.4,0.4836015368442179,0.6810796120669795
0.12,1.5,62.0,0.5,0.7117636935113303,0.6341078051167588
0.12,1.5,62.0,0.6,0.8813383527393589,0.6514280729956229
0.12,1.5,62.0,0.7,1.0025708198048626,0.7119435949269597
0.12,1.5,62.0,0.8,1.0815330384278259,0.8090072243655033
0.12,1.5,62.0,0.9,1.1199367186011053,0.9109251599332113
0.12,1.5,62.0,1.0,1.1159640879218087,1.0259789085845141
0.12,1.8,37.0,0.3,0.20507582058806267,0.22587248332307114
0.12,1.8,37.0,0.4,0.5113360638031705,0.20499154196746155
0.12,1.8,37.0,0.5,0.7427809361901551,0.3736935797765292
0.12,1.8,37.0,0.6,0.8836983562766291,0.5992362888428973
0.12,1.8,37.0,0.7,0.9498192054575622,0.8358648117097225
0.12,1.8,37.0,0.8,0.9560151057343448,1.0369885278721522
0.12,1.8,37.0,0.9,0.9162141147308678,1.1853375736585445
0.12,1.8,37.0,1.0,0.8456562034872478,1.3052687653713588
0.12,1.8,42.0,0.3,0.18325234678631033,0.26863097681798737
0.12,1.8,42.0,0.4,0.4804812544270094,0.22131311987289737
0.12,1.8,42.0,0.5,0.7234542032893168,0.3459368666266045
0.12,1.8,42.0,0.6,0.8810494441736287,0.5401798458192377
0.12,1.8,42.0,0.7,0.9666276677867319,0.7558913517952123
0.12,1.8,42.0,0.8,0.9935447201884668,0.952363851098402
0.12,1.8,42.0,0.9,0.9737863851767068,1.1068335028338205
0.12,1.8,42.0,1.0,0.9194542261523407,1.2246613181137975
0.12,1.8,47.0,0.3,0.16398487889598967,0.4000866506848467
0.12,1.8,47.0,0.4,0.4395799570596356,0.32277513819459497
0.12,1.8,47.0,0.5,0.6897946458362595,0.3664090378775438
0.12,1.8,47.0,0.6,0.8612923792286928,0.5016724543576171
0.12,1.8,47.0,0.7,0.9643061658530104,0.6781886880226662
0.12,1.8,47.0,0.8,1.0103297469945702,0.8522722315886126
0.12,1.8,47.0,0.9,1.009539366967616,0.9986837979450668
0.12,1.8,47.0,1.0,0.9716115156210594,1.1121379793259263
0.12,1.8,52.0,0.3,0.15257527930251796,0.5971262733246475
0.12,1.8,52.0,0.4,0.3947826027734807,0.5017364610092393
0.12,1.8,52.0,0.5,0.6476622874925122,0.47824556541011437
0.12,1.8,52.0,0.6,0.8296575912047506,0.5365146100303436
0.12,1.8,52.0,0.7,0.9474513274077616,0.6530425753834844
0.12,1.8,52.0,0.8,1.0104339700433282,0.787452819455337
0.12,1.8,52.0,0.9,1.0270435085460183,0.9132684154261579
0.12,1.8,52.0,1.0,1.0050340979017258,1.0199429635754684
0.12,1.8,57.0,0.3,0.14925374779444978,0.698395130441098
0.12,1.8,57.0,0.4,0.35354044910053534,0.5983896836590719
0.12,1.8,57.0,0.5,0.6052450226207391,0.5492803900251825
0.12,1.8,57.0,0.6,0.794288655397836,0.569340567278581
0.12,1.8,57.0,0.7,0.9239448262598053,0.6480775652317218
0.12,1.8,57.0,0.8,1.0015049360620372,0.7548850004869485
0.12,1.8,57.0,0.9,1.033791107273244,0.8673802839681526
0.12,1.8,57.0,1.0,1.0270332187725533,0.9732579909806579
0.12,1.8,62.0,0.3,0.14852559320786357,0.5348399457894365
0.12,1.8,62.0,0.4,0.32357294847779144,0.4398703252454202
0.12,1.8,62.0,0.5,0.5720305667626607,0.3989915674233805
0.12,1.8,62.0,0.6,0.765259006435516,0.4414850577944524
0.12,1.8,62.0,0.7,0.903993180683891,0.5452083995427975
0.12,1.8,62.0,0.8,0.9937478997366206,0.673568880387497
0.12,1.8,62.0,0.9,1.0399793376757536,0.8074865720806276
0.12,1.8,62.0,1.0,1.0477614205017511,0.9336329964166824
0.12,2.1,37.0,0.3,0.1385535879124243,0.1449775429839331
0.12,2.1,37.0,0.4,0.37963024737982604,0.18759160333683927
0.12,2.1,37.0,0.5,0.616655403582162,0.3713990612464632
0.12,2.1,37.0,0.6,0.7730638420249549,0.5974186479035415
0.12,2.1,37.0,0.7,0.8591534912397772,0.8332699464477537
0.12,2.1,37.0,0.8,0.8718644519727484,1.0340273806251894
0.12,2.1,37.0,0.9,0.8332987922776647,1.1842988568186321
0.12,2.1,37.0,1.0,0.7752080881686316,1.303968119461107
0.12,2.1,42.0,0.3,0.13362652517114787,0.13477658228810965
0.12,2.1,42.0,0.4,0.36646082215738346,0.14539145348696692
0.12,2.1,42.0,0.5,0.5968868823671978,0.3172886567945704
0.12,2.1,42.0,0.6,0.7629564210158212,0.5249402679608238
0.12,2.1,42.0,0.7,0.8739503604450675,0.744968088615811
0.12,2.1,42.0,0.8,0.9149757950754042,0.9433739717797963
0.12,2.1,42.0,0.9,0.8945886640556479,1.1007398238187518
0.12,2.1,42.0,1.0,0.8405707328854352,1.2198582785011107
0.12,2.1,47.0,0.3,0.13086876989976454,0.21565365383226726
0.12,2.1,47.0,0.4,0.34514834693020474,0.14774224993741086
0.12,2.1,47.0,0.5,0.5761729486723683,0.25740929265948287
0.12,2.1,47.0,0.6,0.7484469595786374,0.437764261116141
0.12,2.1,47.0,0.7,0.8737455710628631,0.6363106349352444
0.12,2.1,47.0,0.8,0.9359595967395072,0.8215184647287621
0.12,2.1,47.0,0.9,0.9353518669834955,0.9752527288734854
0.12,2.1,47.0,1.0,0.8921868974937915,1.0937666708495641
0.12,2.1,52.0,0.3,0.14642286324245943,0.41341705531364387
0.12,2.1,52.0,0.4,0.3070969252930054,0.32097601271997434
0.12,2.1,52.0,0.5,0.5466910076031501,0.3157091758523813
0.12,2.1,52.0,0.6,0.7268414463784628,0.4136782677281657
0.12,2.1,52.0,0.7,0.8607376898902315,0.5651220162898618
0.12,2.1,52.0,0.8,0.9388134987274928,0.7215584206445632
0.12,2.1,52.0,0.9,0.9592774151860877,0.8612703258707414
0.12,2.1,52.0,1.0,0.9338470539166399,0.978054962407023
0.12,2.1,57.0,0.3,0.18358863407252754,0.5099275785719071
0.12,2.1,57.0,0.4,0.2555861993273959,0.4145113332479302
0.12,2.1,57.0,0.5,0.501196207566995,0.3726440030077944
0.12,2.1,57.0,0.6,0.692543431402851,0.41923908161745327
0.12,2.1,57.0,0.7,0.8354989200613746,0.5320035410745756
0.12,2.1,57.0,0.8,0.9276848588501928,0.664903117376013
0.12,2.1,57.0,0.9,0.9693767586337417,0.7952145289123648
0.12,2.1,57.0,1.0,0.9650008139865243,0.9141359062046365
0.12,2.1,62.0,0.3,0.1928723873911971,0.33800354615774636
0.12,2.1,62.0,0.4,0.22621696479427003,0.24420794532126458
0.12,2.1,62.0,0.5,0.4683492201779182,0.21494049779584415
0.12,2.1,62.0,0.6,0.6644838602321411,0.3055835274980458
0.12,2.1,62.0,0.7,0.8116918126707776,0.4513216709204267
0.12,2.1,62.0,0.8,0.9121129657530683,0.6048598171561245
0.12,2.1,62.0,0.9,0.9685316939319879,0.754002667145856
0.12,2.1,62.0,1.0,0.9806300878672225,0.8895593033374836
0.12,2.4,37.0,0.3,0.18782877342415774,0.29058200983702176
0.12,2.4,37.0,0.4,0.27309357220437763,0.33911545833417134
0.12,2.4,37.0,0.5,0.5116451258242454,0.46908177334277196
0.12,2.4,37.0,0.6,0.6795458680057768,0.6577875617478487
0.12,2.4,37.0,0.7,0.7764693352991492,0.8720097913634963
0.12,2.4,37.0,0.8,0.7988101523447659,1.063263955266264
0.12,2.4,37.0,0.9,0.7664117223826558,1.2084774762430788
0.12,2.4,37.0,1.0,0.7115952841077803,1.328166596405547
0.12,2.4,42.0,0.3,0.177568954082239,0.22624572630473688
0.12,2.4,42.0,0.4,0.265547323566326,0.2662960486513005
0.12,2.4,42.0,0.5,0.49693011670220144,0.39193513808146885
0.12,2.4,42.0,0.6,0.6731890863584695,0.5692310362181882
0.12,2.4,42.0,0.7,0.7933678097477416,0.7720400777011247
0.12,2.4,42.0,0.8,0.843721826805028,0.9626066471724829
0.12,2.4,42.0,0.9,0.8306402907457427,1.1161045349096481
0.12,2.4,42.0,1.0,0.7804672265557372,1.2366432561865033
0.12,2.4,47.0,0.3,0.17993278842123517,0.13314237308744145
0.12,2.4,47.0,0.4,0.24958682543801544,0.1182800930141608
0.12,2.4,47.0,0.5,0.4804618815677855,0.2568360076199759
0.12,2.4,47.0,0.6,0.6618780681000013,0.43731960204906845
0.12,2.4,47.0,0.7,0.7951540844379531,0.6338966289781631
0.12,2.4,47.0,0.8,0.8661034621724752,0.8194521344465625
0.12,2.4,47.0,0.9,0.8731497711404944,0.9737978897801935
0.12,2.4,47.0,1.0,0.8343654836464369,1.0943058382955535
0.12,2.4,52.0,0.3,0.21559914109428774,0.2626595236595171
0.12,2.4,52.0,0.4,0.21460817392572396,0.17170748656617796
0.12,2.4,52.0,0.5,0.4516150550615515,0.20239323202080742
0.12,2.4,52.0,0.6,0.6408636717596307,0.3442774138132031
0.12,2.4,52.0,0.7,0.7822388206197016,0.5191968827007235
0.12,2.4,52.0,0.8,0.8686205529514262,0.6894724368599584
0.12,2.4,52.0,0.9,0.8965876540964799,0.8370456216131863
0.12,2.4,52.0,1.0,0.8755734227233273,0.9573854134322314
0.12,2.4,57.0,0.3,0.26857478819553715,0.34572082156144623
0.12,2.4,57.0,0.4,0.17097161963672416,0.25191887206251007
0.12,2.4,57.0,0.5,0.4065691689114889,0.22319902845780973
0.12,2.4,57.0,0.6,0.6061800401298568,0.3107949883699429
0.12,2.4,57.0,0.7,0.7560241921761034,0.4575332532762473
0.12,2.4,57.0,0.8,0.8563666101951071,0.6118383994535161
0.12,2.4,57.0,0.9,0.9053575337742865,0.7546008025728936
0.12,2.4,57.0,1.0,0.9051619178372245,0.87924268173442
0.12,2.4,62.0,0.3,0.27693725970688315,0.21252889460587585
0.12,2.4,62.0,0.4,0.14901023921161258,0.1230122165979534
0.12,2.4,62.0,0.5,0.37565914072579093,0.12400727585601717
0.12,2.4,62.0,0.6,0.5783229163037771,0.2602358028982314
0.12,2.4,62.0,0.7,0.731660139301433,0.422776460293097
0.12,2.4,62.0,0.8,0.8401553526380869,0.584053440674918
0.12,2.4,62.0,0.9,0.9040494222392921,0.7371380222330944
0.12,2.4,62.0,1.0,0.9212996093795595,0.8751112113401188
0.12,2.7,37.0,0.3,0.2430830949808926,0.43041215765374596
0.12,2.7,37.0,0.4,0.2026556768696536,0.4747265383653519
0.12,2.7,37.0,0.5,0.43550405746088583,0.5714253104984617
0.12,2.7,37.0,0.6,0.6091361007773775,0.7265677603085996
0.12,2.7,37.0,0.7,0.7115811236580161,0.9185935766305561
0.12,2.7,37.0,0.8,0.7398673646070146,1.0973067470284013
0.12,2.7,37.0,0.9,0.7136176434201882,1.2375843094217551
0.12,2.7,37.0,1.0,0.6587719185135246,1.3502844313802713
0.12,2.7,42.0,0.3,0.2474629544711903,0.36437060995478443
0.12,2.7,42.0,0.4,0.18960587379660668,0.4054025434818196
0.12,2.7,42.0,0.5,0.4137185872241928,0.49664713867699756
0.12,2.7,42.0,0.6,0.5964755233622341,0.6397835633105463
0.12,2.7,42.0,0.7,0.7256929300364223,0.8196504784755881
0.12,2.7,42.0,0.8,0.7816735166982134,0.9974470461912887
0.12,2.7,42.0,0.9,0.7748429212577275,1.1458145072810184
0.12,2.7,42.0,1.0,0.7286368737288726,1.2598584540008724
0.12,2.7,47.0,0.3,0.26003056916223105,0.20199075954631535
0.12,2.7,47.0,0.4,0.17317260164949821,0.232656682744159
0.12,2.7,47.0,0.5,0.39684288362688197,0.33414451933153694
0.12,2.7,47.0,0.6,0.5878232667223579,0.48535863616416575
0.12,2.7,47.0,0.7,0.7280369792908431,0.6652658961177074
0.12,2.7,47.0,0.8,0.8034004252458773,0.8421362499103124
0.12,2.7,47.0,0.9,0.8164103821169251,0.9932721606554852
0.12,2.7,47.0,1.0,0.785005965962221,1.1105562911783056
